"";"X.1";"X";"no";"date_publish";"province";"source_web";"url";"key_word";"date_access";"species";"kabupaten_m";"quantity";"news_publish";"news_title";"news_content"
"65";65;65;65;"29/04/2020";"ntt";"detik";"https://news.detik.com/berita/d-4995508/6-998-ekor-babi-di-pulau-timor-ntt-mati-akibat-virus-asf";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"";"6998";"Rabu, 29 Apr 2020 11:13 WIB";"6.998 Ekor Babi di Pulau Timor NTT Mati Akibat Virus ASF";"Dinas Peternakan Provinsi Nusa Tenggara Timur (NTT) mencatat 6.998 ekor babi ternak milik warga mati akibat terserang virus African Swine Fever (ASF). Jumlah kematian babi terus bertambah.Virus ASF memang masih menyerang ternak babi milik warga, terutama Pulau Timor. Kami mencatat hingga kini kasus kematian mencapai 6.998 ekor, kata Kepala Dinas Peternakan NTT Dani Suhadi kepada wartawan di Kupang, seperti dilansir Antara, Rabu (29/4/2020).Dia mengatakan, pada pertengahan Maret lalu, jumlah babi yang mati sekitar 4.800 ekor. Dani mengatakan serangan virus ASF yang menyebabkan ribuan ekor babi mati itu terjadi pada semua wilayah di Pulau Timor, dengan kasus terbanyak terjadi di Kabupaten Kupang.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTKasus kematian ini tidak hanya melanda ternak babi milik warga, tetapi juga di pusat pembibitan milik pemerintah, katanya.Menurutnya, ribuan kasus kematian babi tersebut menimbulkan keresahan bagi masyarakat atau peternak karena membuat mereka kehilangan sumber pendapatan untuk menunjang kebutuhan ekonomi rumah tangga.Dinas Peternakan bersama DPRD NTT telah membahas upaya penanganan dampak ekonomi terkait serangan virus ASF ini terhadap para peternak.Kami sudah bahas bersama dewan, jadi ada realokasi anggaran yang dilakukan dan itu diharapkan tidak keluar dari upaya penanganan keluarga peternak yang terdampak ASF, katanya.Dani Suhadi menambahkan realokasi anggaran ini juga terintegrasi dengan bantuan untuk keluarga peternak yang terdampak dari serangan wabah COVID-19."
"66";66;66;66;"04/07/2020";"ntt";"antara_ntt";"https://kupang.antaranews.com/berita/35186/puluhan-ribu-ternak-babi-di-ntt-mati-terserang-virus-asf";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"";"22000";"Sabtu, 4 Juli 2020 9:40 WIB";"Puluhan ribu ternak  babi di NTT mati terserang  virus ASF";"Kupang (ANTARA) - Dinas Peternakan Nusa Tenggara Timur melaporkan bahwa hingga akhir Juni 2020 jumlah babi yang mati akibat terserang virus African Swine Fever (ASF) atau demam babi Afrika sudah mencapai 22.000-an ekor.Data terakhir mencapai 22 ribuan babi yang sudah mati, angka pastinya saya agak lupa, kata Sekretaris Dinas Peternakan NTT Frans Samon kepada ANTARA di Kupang, Jumat, (3/7).Baca juga: Menteri Pertanian bantu obat-obatan atasi flu babi di NTTIa mengatakan hal ini berkaitan dengan perkembangan kasus matinya babi di NTT yang cukup meresahkan seluruh masyarakat di provinsi berbasis kepulauan itu.Frans mengatakan bahwa saat ini penyebaran virus demam babi Afrika itu tidak hanya terjadi di pulau Timor saja, tetepi justru sudah menyebar sampai ke Sumba, Alor bahkan sampai di Flores khususnya di Kabupaten Sikka.Sebelumnya Pulau Timor terbanyak kasus babi yang mati akibat virus itu, tetapi saat ini justru sudah menyebar sampai ke beberapa pulau lain di NTT ini, tutur dia.Ia mengatakan bahwa selama ini Dinas Peternakan NTT sudah membentuk tim khusus dan mengawasi peredaran daging babi, namun pihaknya kesulitan karena memang pihaknya tak bisa memantau satu-persatu warga yang membeli daging babi.Oleh karena itu bisa saja, penyakit babi yang sudah ada pulau Timur dibawa ke pulau lain di NTT sehingga beberapa babi di pulau-pulau tersebut juga terjangkit.Pihaknya kata dia, juga sudah mengimbau agar pembelian daging babi hanya boleh dilakukan di rumah pemotongan hewan (RPH) yang memang semua hewan yang akan dipotong sudah diperiksa kesehatannya terlebih dahulu.Baca juga: Cegah virus ASF, Pasokan ternak babi dilarang masuk Flores TimurBaca juga: Pemerintah tutup lalu lintas ternak babi dari dan ke NTTNamun sayangnya penjualan daging babi di Kota Kupang saja, menyebar di mana-mana, sehingga pihaknya juga kesulitan mengawasi atau mencegahnya.Ia juga mengatakan informasi terakhir menyebutkan bahwa ada ratusan babi di Sikka juga sudah mati akibat wabah virus ASF tersebut yang memang sangat meresahkan."
"67";67;67;67;"29/04/2020";"ntt";"kompas_regional";"https://regional.kompas.com/read/2020/04/29/09384711/6998-ekor-babi-di-pulau-timor-ntt-mati-diserang-virus-asf?page=all";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"";"6998";"Kompas.com - 29/04/2020, 09:38 WIB";"6.998 Ekor Babi di Pulau Timor, NTT, Mati Diserang Virus ASF";"6.998 Ekor Babi di Pulau Timor, NTT, Mati Diserang Virus ASFEditorKOMPAS.com - Sebanyak 6.998 ekor babi milik masyarakat di Pulau Timor, Nusa Tenggara Timur (NTT), mati diserang virus African Swine Fever (ASF) atau flu babi Afrika.“Virus ASF memang masih menyerang ternak babi milik warga terutama Pulau Timor. Kami mencatat hingga kini kasus kematian mencapai 6.998 ekor,” kata Kepala Dinas Peternakan Provinsi NTT Dani Suhadi kepada wartawan di Kupang, dikutip dari Antara, Selasa (28/4/2020).Baca juga: Melihat Perbandingan antara Pandemi Covid-19 dan Pandemi Flu BabiIa menjelaskan, jumlah babi yang mati ini bertambah dari sebelumnya pada pertengahan Maret lalu sekitar 4.800-an ekor.Menurut Dani, serangan virus ASF yang menyebabkan ribuan ekor babi mati itu terjadi di semua wilayah di Pulau Timor.“Kasus kematian ini tidak hanya melanda ternak babi milik warga, tetapi juga di pusat pembibitan milik pemerintah,” katanya.Kasus kematian babi ini menimbulkan keresahan bagi masyarakat atau peternak karena membuat mereka kehilangan sumber pendapatan.Baca juga: Jual Babi untuk Tiket Pulang Anak, Malah Diusir Warga karena Dianggap Bawa Virus CoronaUntuk itu, Pemprov NTT bersama DPRD NTT telah membahas upaya penanganan dampak ekonomi terkait serangan virus ASF ini.“Kami sudah bahas bersama dewan. Jadi ada realokasi anggaran yang dilakukan dan itu diharapkan tidak keluar dari upaya penanganan keluarga peternak yang terdampak ASF,” katanya.Dani menambahkan, realokasi anggaran ini juga terintegrasi dengan bantuan untuk keluarga peternak yang terdampak wabah Covid-19.Kasus kematian babi disebabkan virus ASF juga terjadi di Sumatera Utara.Kematian babi di provinsi ini mulai terjadi 25 September 2019 dan merebak hingga saat. Diketahui puluhan ribu babi sudah mati.Pemerintah melakukan langkah penanganan dengan bio security, di antaranya dengan mengetatkan lalu lintas pemindahan babi dari satu tempat ke tempat lain.Kemudian, tidak membuang bangkai babi ke sungai, hutan ataupun jalanan, dan juga menyemprotkan desinfektan serta menjaga sanitasi kandang dan ternaknya.Copyright 2008 - 2024 PT. Kompas Cyber Media (Kompas Gramedia Digital Group). All Rights Reserved."
"68";68;68;68;"22/01/2020";"bali";"nusabali";"https://www.nusabali.com/berita/67475/puluhan-babi-mati-mendadak-di-jegu";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"Desa Jegu, Kecamatan Penebel, Tabanan";"50";"";NA;NA
"69";69;69;69;"04/02/2020";"bali";"kilasbali";"https://www.kilasbali.com/2020/02/04/diduga-asf-kasus-kematian-babi-capai-888-ekor/";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"Badung yakni sebanyak 598 ekor, disusul Tabanan 219, Denpasar 45, dan Gianyar 24, serta Bangli dan Karangasem masing-masing satu ekor";"888";"";NA;NA
"70";70;70;70;"03/07/2020";"sumatera selatan";"pikiranrakyat_depok";"https://depok.pikiran-rakyat.com/nasional/pr-09584854/diduga-terserang-demam-babi-afrika-ratusan-babi-di-sumatra-mati-mendadak?page=all";"babi ""mati"" ""jakarta"" ""2020""";"14/10/2024";"domestic";"kawasan Talang Buruk, Kecamatan Alang-Alang Lebar, Kota Palembang.";"878";"";NA;NA
"71";71;71;71;"11/07/2020";"sumatera selatan";"liputan6";"https://www.liputan6.com/regional/read/4302822/ratusan-babi-di-palembang-mati-mendadak-dengan-gejala-demam-tinggi";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"kawasan Talang Buruk Palembang";"878";"";NA;NA
"72";72;72;72;"16/07/2020";"ntt";"regional_kontan";"https://regional.kontan.co.id/news/sebanyak-2000-babi-di-sumba-timur-mati-diduga-karena-terserang-flu-babi-afrika";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"Kecamatan Lewa tercatat dengan angka kematian tertinggi berdasarkan data yang ada di Dinas Peternakan Sumba Timur. Kemudian, disusul Kecamatan Kota Waingapu, Kecamatan Kambera, Kecamatan Wulla Waijelu, dan beberapa kecamatan lainnya";"2000";"";NA;NA
"73";73;73;73;"14/01/2021";"ntt";"media_indonesia";"https://mediaindonesia.com/nusantara/376913/100-ekor-babi-mati-mendadak-di-sikka-diduga-terpapar-virus-afrika";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"Kecamatan Koting dan Nelle";"100";"";NA;NA
"74";74;74;74;"31/03/2020";"bali";"okezone";"https://news.okezone.com/read/2020/03/31/244/2191818/jumlah-babi-mati-di-jembrana-bali-terus-bertambah";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"lima kecamatan, Kabupaten Jembrana";"272";"";NA;NA
"75";75;75;75;"21/02/2020";"ntt";"tribun_jabar";"https://jabar.tribunnews.com/2020/02/21/bukan-virus-corona-ratusan-ekor-babi-di-ntt-mati-mendadak-ini-dugaan-2-penyakit-yang-menyerangnya?page=1";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"Kabupaten TTU";"120";"Tayang: Jumat, 21 Februari 2020 19:25 WIB";"BUKAN VIRUS CORONA, Ratusan Ekor Babi di NTT Mati Mendadak, Ini Dugaan 2 Penyakit yang Menyerangnya";"TRIBUNJABAR.ID - Ratusan babi mati mendadak di Nusa Tenggara Timur (NTT).Kepala Dinas Peternakan NTT, Dany Suhadi menyebut jumlah babi mati mendadak sudah 574 babi.Kasus babi mati mendadak juga menjadi masalah serius di Kabupaten TTU.Bupati TTU Raymundus Sau Fernandes menyebut sudah 120 ekor ternak babi di TTU mati mendadak• 74 WNI Kru Kapal Pesiar Jepang Diamond Princess akan Dikarantina 28 Hari, Virus Corona Diduga MutasiJumlah babi yang mati tersebut diperoleh setelah meminta penyuluh peternakan melakukan pendataan jumlah babi yang mati secara tiba-tiba.Data yang masuk ke saya itu 120 ekor. Tapi data belum final, mungkin sore ini saya dapat data final dari semua petugas peternakan dari semua kecamatan-kecamatan, ungkapnya kepada POS-KUPANG.COM, Jumat (21/2/2020).Raymundus yang juga menjadi salah satu peternak babi di TTU itu mengungkapkan, jika ternak babi yang ada di peternakannya tidak mati secara misterius seperti yang dialami oleh warga.Raymundus mengatakan, gejala awal sampai ratusan ternak babi milik warga tersebut mati karena mengalami badan yang hangat.Meski demikian dirinya belum dapat memastikan apakah babi tersebut mengalami penyakit kolera atau penyakit lainnya.Saya tidak mau berkesimpulan mendahului, ujarnya.Atas masah tersebut, kata Raymundus, pihaknya sudah mengirim sampel darah balai peternakan yang ada di Medan.Mudah-mudahan dalam waktu dekat ini sudah kita dapatkan informasi hasilnya penelitian, ungkapnya.Bukan Virus CoronaPenyebab kematian ratusan babi di NTT bukan karena virus corona yang kini sedang menjadi perhatian masyarakat dunia."
"76";76;76;76;"03/03/2020";"ntt";"tribun_kupang";"https://kupang.tribunnews.com/2020/03/03/belasan-ekor-ternak-babi-di-kangae-sikka-mati";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"Desa Habi dan Desa Langir di Kecamatan Kangae, Kabupaten Sikka, Pulau Flores";"";"Tayang: Selasa, 3 Maret 2020 19:08 WITA";"Belasan Ekor Ternak Babi di Kangae, Sikka Mati";"POS-KUPANG.COM | MAUMERE - Belasan ekor ternak babi milik warga Desa Habi dan Desa Langir di Kecamatan Kangae, Kabupaten Sikka, Pulau Flores mengalami sakit hingga mati. Warga mengkhawatirkan munculnya demam babi AfrikaUmumnya babi-babi tersebut mengalami badan panas, lemas dan tidak bisa berdiri, mancret, muncul bintik-bintik merah pada tubuh babi, mengeluarkan liur/busa dari mulut babi.Warga Dusun Habi Langir Desa Habi, Yosep Romi, menuturkan tiga ekor babi miliknya mati seminggu yang lalu.• Bupati Tahun Pastikan Inspektorat Akan Turun Ke Desa TaeboneKelihatan lemas, kakinya seperti lumpuh, tidak bisa berdiri, tapi makannya baik. Saya punya babi mati tiga ekor sekaligus. Setelah mati saya kubur karena saya juga takut katanya ada virus babi, ujar Romi, Selasa (3/3/2020).Warga Dusun Baolaka, Desa Langir, Yohanes Seravin, mengeluhkan hal senada. Babi miliknya mengalami mancret, napsu makan berkurang, lemas dan banyak liur yang keluar dari mulut babi.Badannya turun cepat sekali, sakit satu minggu saja langsung mati. Bulan November tahun 2019 itu satu ekor, bulan Desember satu ekor juga, bulan Januari 2020 ini dua ekor sekaligus, ungkap Seravin.Pj. Desa Langir, Maria Klara, mengatakan pemerintah desa belum mendapat laporan warga terkait kematian babi tersebut.• Proyek Kantor Lurah Manutapen Kupang, Warga Persoalkan Kualitas dan Gaji Tenaga KerjaKami belum dapat laporan dari masyarakat terkait kematian babi itu. Kami harap, kalau ada warga masyarakat yang babinya mati, laporkan ke kami supaya kami bisa teruskan ke dinas terkait, ungkap Maria Klara.Sekretaris Desa Habi, Theresia Yunita Pilipahi, mengaku, hingga saat ini belum mendapat laporan warga terkait kematian babi - babi di wilayah tersebut.Kalau ada babi yang ada gelajah sakit, cepat laporkan ke pihak pemerintah desa agar selanjutnya di koordinasikan ke dinas terkait. Babi ati sebaiknya dikubur, jangan di konsumsi. Kemarin saat misa di Gereja juga sudah disampaikan Camat Kangae terkait hal itu juga. Kalau jual beli babi juga harus diperhatikan baik-baik, ungkapnya.Kepala Bidang Kesehatan Hewan Dinas Pertanian Sikka, Drh. Maria Margaretha Siko, Selasa (3/3/2020) siang mengatakan segera melakukan investigasi kematian babi di Desa Habi dan Desa Langir. (laporan wartawan POS-KUPANG.COM, eginius mo'a)."
"77";77;77;77;"31/01/2020";"bali";"tribun_bali";"https://bali.tribunnews.com/2020/01/31/kematian-babi-mendadak-di-bali-kini-merambat-ke-gianyar-36-ekor-mati-secara-misterius-di-sukawati?page=all";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"kabupaten Gianyar";"36";"Tayang: Jumat, 31 Januari 2020 07:43 WITA";"Kematian Babi Mendadak di Bali Kini Merambat ke Gianyar, 36  Ekor Mati Secara Misterius di Sukawati";"Kematian Babi Mendadak di Bali Kini Merambat ke Gianyar, 36  Ekor Mati Secara MisteriusTRIBUN-BALI.COM, GIANYAR – Kasus kematian babi secara mendadak oleh penyebab yang masih misterius kini merambat ke Kabupaten Gianyar, Bali.Sebanyak 36 ekor babi dilaporkan mati di daerah tersebut.Dengan demikian kasus kematian ternak itu sudah melanda empat kabupaten dan  kota di Bali yaitu Denpasar, Kabupaten Badung, Kabupaten Tabanan dan Gianyar.Berdasarkan data Dinas Peternakan (Dintanak)  Kabupaten Gianyar, Kamis (30/1), jumlah babi yang mati secara misterius sebanyak 36 ekor.Lokasinya di Banjar Abasan, Kecamatan Singapadu, Sukawati, Gianyar.Gejala babi sebelum mati beragam. Ada yang mencret darah dan tidak nafsu makan.Seorang peternak asal Payangan, I Wayan Arya berharap  pihak berwenang segera mengungkap penyebabnya dan memberikan solusi.“Kami ingin tahu apa penyebab dan bagaimana cara mengatasi agar ternak kami tidak seperti itu.Semoga pemerintah segera memecahkan permasalahan ini,” ujarnya.Kebid Kesehatan Hewan dan Kesehatan Masyarakat Fetrinear, Dintanak Gianyar, Made Santiarka, mengatakan laporan awal yang diterima dari warga sekitar 70-an ekor babi yang mati misterius.Setelah didata jumlah babi yang mati hanya 36 ekor.Namun pihaknya belum memastikan apakah kematian babi tersebut akibat virus ASF.  Sampel babi masih diteliti.“Kami belum mengetahui penyebab kematian babi-babi ini karena hasil laboratorium belum keluar,” ujarnya, Kamis (30/1).Meski demikian, pihaknya tetap memberi perhatian serius yaitu melakukan sosialisasi terutama di banjar yang kasus kematian babi paling banyak.Dalam sosialisasi, pihaknya menekankan supaya peternak menjaga kesehatan kandang.“Selain menjaga kebersihan kandang, saat babi akan dijual, kendaraan angkut babi ini harus bersih.Sekarang peternak harus  mandi dan ganti pakaian sebelum ke kandang. Sebelumnya, usai ke kandang baru mandi dan ganti pakaian,” ujarnya.Santiarka mengatakan, babi yang mati harus dikubur, jangan dibuang di saluran air atau jurang.“Virus ini tidak menyebar pada manusia, tapi harus tetap membeli daging babi  sehat,” ujarnya.Sementara itu, petugas bidang Kesehatan Hewan (Keswan)Veteriner Dinas Pertanian dan Pangan Kabupaten Jembrana intensif menyemprotkan bio security.Jembrana miliki 37 peternakan dengan populasi 10 hingga 1.500 ekor babi di lima kecamatan yang menjadi naungannya.Dokter hewan di setiap kecamatan berkeliling ke peternak babi. Bio security fungsinya  membersihkan kandang.Kabid Keswan Kesmavet pada Dinas Pertanian dan Peternakan Kabupaten Jembrana, drh I Wayan Widarsa mengatakan, antisipasi virus ASF pada babi dilakukan sejak Desember 2019.Sejauh ini belum ada kejadian babi mati mendadak di wilayah Jembrana.Sejak Desember lalu sudah kita sosialisasikan, para peternak melakukan bio security, jelasnya, Kamis (30/1).Selain peternak, sosialisasi juga diberikan kepada  penjual bibit babi keliling, tukang potong babi dan masyarakat penerima bantuan bibit babi serta tokoh masyarakat.Sebelumnya diwartakan, babi yang mati  mendadak di Kabupaten Badung terus bertambah.Hingga akhir bulan Januari 2020 tercatat sebanyak 564 ekor babi  yang mati.“Dari 1.300 populasi babi yang dilaporkan dan kita survei, sebanyak 564 mati, ” kata Kepala Dinas Pertanian dan Pangan Kabupaten Badung I Wayan Wijana, Rabu (29/1).Wijana mengatakan, mengantisipasi penyebaran wabah ini, petugas Dinas Pertanian dan Pangan di lapangan sudah mengambil sampel darah dan organ dalam untuk diteliti di laboratorium BB Vet Medan.Hanya sampai saat ini hasilnya belum diketahui.“Sampai saat ini hasilnya belum kami ketahui,  ujarnya. Wijana mengaku tidak bisa berbuat banyak lantaran obat dan vaksin penyakit babi tersebut belum tersedia.  (weg/ang)"
"78";78;78;78;"20/02/2020";"bali";"tribun_bali";"https://bali.tribunnews.com/2020/02/20/babi-tiba-tiba-sakit-dan-kejang-kejang-babi-mati-mendadak-di-tenganan-pegringsingan-karangasem";"babi ""mati"" ""jawa barat"" ""2020""";"15/10/2024";"domestic";"Desa Tenganan, Kecamatan Manggis, Karangasem, Bali,";"";"Tayang: Kamis, 20 Februari 2020 11:28 WITA";"Babi Tiba-tiba Sakit dan Kejang-kejang, Babi Mati Mendadak di Tenganan Pegringsingan Karangasem";"Babi Tiba-tiba Sakit dan Kejang-kejang, Babi Mati Mendadak di Tenganan Pegringsingan KarangasemTRIBUN-BALI.COM, KARANGASEM - Warga Desa Tenganan, Kecamatan Manggis, Karangasem, Bali, mulai resah lantaran beberapa ekor babi serta anjing milik warga mati mendadak.Fenomena misterius ini terjadi seminggu sebelum Hari Raya Galungan.Jumlah babi dan anjing yang mendadak mati diperkirakan belasan ekor.Ni Wayan Rukmini, peternak asal Tenganan menjelaskan, babi yang mati mendadak tersebar di beberapa banjar.Satu diantaranya di Tenganan Pegeringsingan dan Bukit Kaler.Babi saya mati mendadak dua ekor. Tiba-tiba sakit, langsung mati, ungkap Ni Wayan Rukmini, Kamis (20/2/2020) kemarin.Wanita asal Tenganan Pegringsingan ini mengaku, sebelum mati, babi tidak mau makan selama tiga hari.Kondisi badannya panas dan bengong.Babi juga sempat kejang-kejang sebelum mati.Dari 4 ekor babi yang dimiliki, 2 ekor mati dan 1 ekor disembelih sebelum ikut mati.Yang satunya dibiarkan lantaran masih berumur beberapa minggu. Tapi kondisinya sudah kejang dan tidak mau makan. Nunggu mati. Sekarang masih kejang-kejang di kandang, jelas Rukmini sat ditemui di sekitar halaman Adat Tenganan Pegeringsingan.Pihaknya mengaku beberapa kali memberikan suntikan penguat dan jamu, tapi tidak berhasil.Ternak sempat diberikan telur tapi tidak kembali sehat."
